customer_id,total_value_sum,total_value_mean,total_value_median,price_mean,price_median,quantity_mean,quantity_sum,recency_days_mean,recency_days_min,age_median,tenure_months_max,tenure_months_median,vader_compound_mean,vader_compound_median,vader_compound_max,vader_compound_min,vader_pos_mean,vader_neg_mean,vader_neu_mean,region,segment,gender,category,sentiment_clean,vader_label,sentiment,churn,sent_frac_Negative,sent_frac_Neutral,sent_frac_Positive
CUST01652,58300,14575.0,9000.0,3525.0,3000.0,3.5,14,148.0,148,20.0,22,22.0,0.49034999999999995,0.43025,0.6808,0.4201,0.478,0.0,0.522,North,Corporate,Male,Electronics,Positive,Positive,Positive,1.0,0.0,0.25,0.75
CUST01653,425700,60814.28571428572,70000.0,32178.571428571428,15000.0,2.7142857142857144,19,142.0,142,58.0,23,23.0,-0.1326857142857143,-0.3089,0.6808,-0.4767,0.1442857142857143,0.29314285714285715,0.5625714285714285,East,Small Business,Male,Electronics,Negative,Neutral,Negative,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855
CUST01655,277000,46166.666666666664,46000.0,22333.333333333332,11500.0,2.8333333333333335,17,287.0,287,27.0,9,9.0,-0.2652333333333334,-0.38370000000000004,0.4201,-0.4767,0.08033333333333333,0.3495,0.5701666666666666,North,Small Business,Male,Electronics,Positive,Positive,Positive,0.0,0.16666666666666666,0.3333333333333333,0.5
CUST01657,605500,121100.0,75000.0,32620.0,15000.0,4.4,22,304.0,304,43.0,53,53.0,0.19884,0.4404,0.5719,-0.4585,0.29779999999999995,0.0856,0.6165999999999999,East,Corporate,Male,Office Supplies,Positive,Positive,Positive,0.0,0.2,0.4,0.4
CUST01659,48000,48000.0,48000.0,12000.0,12000.0,4.0,4,257.0,257,52.0,44,44.0,0.6808,0.6808,0.6808,0.6808,0.528,0.0,0.472,South,Small Business,Male,Electronics,Neutral,Negative,Neutral,0.0,0.0,0.0,1.0
CUST01660,359000,89750.0,70500.0,27750.0,16500.0,2.75,11,52.0,52,59.0,6,6.0,0.5635749999999999,0.50615,0.8016,0.4404,0.56775,0.0,0.43224999999999997,East,Small Business,Male,Office Supplies,Positive,Positive,Positive,0.0,0.0,0.5,0.5
CUST01661,154150,30830.0,9000.0,19630.0,3000.0,1.8,9,141.0,141,37.0,22,22.0,0.08721999999999999,0.0,0.8016,-0.4767,0.2528,0.16240000000000002,0.5848,North,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.4,0.2,0.4
CUST01662,552250,78892.85714285714,16000.0,18014.285714285714,8000.0,3.2857142857142856,23,229.0,229,27.0,33,33.0,0.5205428571428571,0.4404,0.8016,0.4201,0.5048571428571428,0.0,0.4951428571428571,South,Corporate,Female,Electronics,Positive,Positive,Positive,0.0,0.0,0.42857142857142855,0.5714285714285714
CUST01663,224400,56100.0,62000.0,15525.0,18500.0,3.5,14,99.0,99,63.0,40,40.0,0.33030000000000004,0.4404,0.4404,0.0,0.315,0.0,0.685,East,Consumer,Female,Electronics,Positive,Negative,Positive,0.0,0.25,0.75,0.0
CUST01664,76000,25333.333333333332,30000.0,8666.666666666666,8000.0,3.0,9,277.0,277,40.0,6,6.0,-0.2558,-0.3089,0.0,-0.4585,0.0,0.2856666666666667,0.7143333333333333,North,Small Business,Female,Electronics,Neutral,Positive,Neutral,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
CUST01666,295000,98333.33333333333,9000.0,25333.333333333332,3000.0,3.0,9,31.0,31,28.0,10,10.0,0.47746666666666665,0.4404,0.5719,0.4201,0.517,0.0,0.48299999999999993,West,Small Business,Male,Furniture,Negative,Neutral,Negative,0.0,0.0,0.3333333333333333,0.6666666666666666
CUST01667,141000,35250.0,32500.0,14000.0,11500.0,3.0,12,352.0,352,48.0,55,55.0,0.3081,0.43025,0.6808,-0.3089,0.3575,0.10725,0.53525,East,Corporate,Female,Office Supplies,Negative,Negative,Negative,0.0,0.0,0.5,0.5
CUST01668,8100,4050.0,4050.0,4025.0,4025.0,1.5,3,269.0,269,57.0,59,59.0,0.5719,0.5719,0.5719,0.5719,0.649,0.0,0.351,East,Small Business,Male,Electronics,Neutral,Negative,Neutral,0.0,0.0,0.0,1.0
CUST01669,225250,56312.5,50000.0,18762.5,25000.0,3.5,14,334.0,334,45.0,52,52.0,0.04194999999999999,-0.01815,0.6808,-0.4767,0.237,0.1915,0.5715,South,Small Business,Female,Electronics,Positive,Positive,Positive,0.0,0.5,0.25,0.25
CUST01670,251000,83666.66666666667,90000.0,27333.333333333332,25000.0,3.3333333333333335,10,333.0,333,25.0,39,39.0,0.06126666666666666,-0.3089,0.8016,-0.3089,0.26066666666666666,0.286,0.4533333333333333,West,Small Business,Male,Office Supplies,Positive,Positive,Positive,0.0,0.0,0.6666666666666666,0.3333333333333333
CUST01671,512100,102420.0,50000.0,26420.0,25000.0,2.6,13,312.0,312,36.0,23,23.0,0.24114,0.4404,0.8016,-0.4767,0.32439999999999997,0.0766,0.599,South,Small Business,Male,Electronics,Neutral,Positive,Neutral,0.0,0.4,0.4,0.2
CUST01673,69100,17275.0,9500.0,9012.5,5500.0,1.75,7,104.0,104,28.0,34,34.0,0.5283,0.50615,0.6808,0.4201,0.5197499999999999,0.0,0.48024999999999995,East,Corporate,Male,Office Supplies,Positive,Positive,Positive,0.0,0.0,0.25,0.75
CUST01674,434050,108512.5,42000.0,24262.5,13500.0,3.0,12,225.0,225,49.0,45,45.0,0.5283,0.50615,0.6808,0.4201,0.51975,0.0,0.48024999999999995,East,Consumer,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.25,0.75
CUST01675,77000,25666.666666666668,25000.0,15000.0,12000.0,2.3333333333333335,7,287.0,287,37.0,53,53.0,0.14076666666666668,0.4404,0.4404,-0.4585,0.27999999999999997,0.14266666666666666,0.5773333333333333,North,Corporate,Male,Electronics,Positive,Positive,Positive,1.0,0.0,0.6666666666666666,0.3333333333333333
CUST01676,185350,26478.571428571428,12000.0,12164.285714285714,12000.0,2.142857142857143,15,302.0,302,64.0,59,59.0,0.12705714285714284,0.4404,0.6808,-0.4767,0.28814285714285715,0.17714285714285713,0.5347142857142857,North,Small Business,Male,Electronics,Positive,Positive,Positive,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855
CUST01677,195200,32533.333333333332,27000.0,9341.666666666666,11500.0,3.3333333333333335,20,72.0,72,19.0,2,2.0,0.63755,0.6808,0.8016,0.4201,0.5870000000000001,0.0,0.413,North,Consumer,Male,Electronics,Positive,Negative,Positive,0.0,0.0,0.16666666666666666,0.8333333333333334
CUST01678,153000,38250.0,31500.0,14250.0,15000.0,2.75,11,252.0,252,37.0,39,39.0,0.361525,0.5606,0.8016,-0.4767,0.4325,0.09575,0.47175,East,Small Business,Male,Electronics,Positive,Negative,Positive,0.0,0.25,0.25,0.5
CUST01680,105000,35000.0,30000.0,11000.0,15000.0,3.6666666666666665,11,347.0,347,44.0,30,30.0,0.42686666666666667,0.4201,0.4404,0.4201,0.4613333333333333,0.0,0.5386666666666667,West,Consumer,Female,Electronics,Neutral,Positive,Neutral,0.0,0.0,0.3333333333333333,0.6666666666666666
CUST01681,23100,7700.0,8000.0,3683.3333333333335,3000.0,2.6666666666666665,8,127.0,127,46.0,53,53.0,0.21483333333333332,0.4404,0.6808,-0.4767,0.316,0.12766666666666668,0.5563333333333333,West,Corporate,Male,Electronics,Neutral,Negative,Neutral,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
CUST01682,539300,134825.0,94500.0,29525.0,24000.0,3.75,15,244.0,244,48.0,33,33.0,0.5585,0.50615,0.8016,0.4201,0.58325,0.0,0.41674999999999995,West,Consumer,Female,Electronics,Neutral,Positive,Neutral,0.0,0.0,0.25,0.75
CUST01683,298000,74500.0,56000.0,21250.0,18500.0,2.75,11,148.0,148,57.0,19,19.0,0.047599999999999976,0.047599999999999976,0.5719,-0.4767,0.3245,0.1915,0.484,North,Small Business,Female,Office Supplies,Positive,Positive,Positive,1.0,0.5,0.0,0.5
CUST01684,66300,16575.0,10500.0,15025.0,7500.0,2.0,8,314.0,314,37.0,49,49.0,0.45347499999999996,0.50615,0.8016,0.0,0.46275,0.0,0.53725,West,Consumer,Male,Electronics,Neutral,Negative,Neutral,0.0,0.25,0.25,0.5
CUST01685,40400,13466.666666666666,200.0,2716.6666666666665,100.0,3.6666666666666665,11,94.0,94,47.0,44,44.0,0.30426666666666663,0.4201,0.8016,-0.3089,0.42133333333333334,0.143,0.43566666666666665,South,Consumer,Female,Office Supplies,Positive,Negative,Positive,0.0,0.0,0.3333333333333333,0.6666666666666666
CUST01689,327000,65400.0,45000.0,26000.0,25000.0,2.2,11,187.0,187,57.0,28,28.0,0.06817999999999999,-0.3089,0.8016,-0.4767,0.3128,0.23900000000000002,0.44819999999999993,West,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.4,0.2,0.4
CUST01690,442300,88460.0,30000.0,21620.0,15000.0,3.2,16,119.0,119,49.0,51,51.0,0.5494,0.5719,0.8016,0.0,0.5724,0.0,0.4276,East,Consumer,Female,Electronics,Neutral,Negative,Neutral,0.0,0.2,0.0,0.8
CUST01691,230100,28762.5,30000.0,12137.5,12000.0,2.25,18,178.0,178,24.0,17,17.0,-0.023912500000000017,-0.3089,0.6808,-0.4585,0.1845,0.26775,0.54775,East,Small Business,Female,Electronics,Positive,Positive,Positive,0.0,0.0,0.375,0.625
CUST01692,30500,10166.666666666666,400.0,5066.666666666667,100.0,2.3333333333333335,7,303.0,303,63.0,40,40.0,0.25439999999999996,0.4201,0.8016,-0.4585,0.42133333333333334,0.14266666666666666,0.43599999999999994,North,Small Business,Female,Furniture,Negative,Negative,Negative,1.0,0.0,0.0,1.0
CUST01693,16000,16000.0,16000.0,8000.0,8000.0,2.0,2,342.0,342,33.0,18,18.0,0.5719,0.5719,0.5719,0.5719,0.649,0.0,0.351,South,Corporate,Female,Office Supplies,Positive,Negative,Positive,0.0,0.0,0.0,1.0
CUST01694,432100,86420.0,16000.0,18610.0,8000.0,3.2,16,271.0,271,36.0,19,19.0,0.26658,0.4201,0.8016,-0.3089,0.3492,0.0858,0.5650000000000001,West,Corporate,Male,Furniture,Negative,Neutral,Negative,0.0,0.2,0.2,0.6
CUST01695,115250,23050.0,24000.0,7610.0,8000.0,3.4,17,252.0,252,23.0,33,33.0,0.38502,0.4404,0.8016,-0.3089,0.4666,0.0858,0.4476,East,Corporate,Male,Electronics,Negative,Neutral,Negative,0.0,0.0,0.4,0.6
CUST01696,52450,13112.5,6125.0,5025.0,4025.0,3.75,15,96.0,96,54.0,49,49.0,-0.021650000000000003,-0.15445,0.6808,-0.4585,0.132,0.21425,0.6537499999999999,South,Corporate,Female,Electronics,Neutral,Negative,Neutral,1.0,0.25,0.25,0.5
CUST01697,155200,51733.333333333336,15000.0,28350.0,15000.0,2.3333333333333335,7,64.0,64,28.0,39,39.0,-0.16493333333333335,-0.4585,0.4404,-0.4767,0.13999999999999999,0.2703333333333333,0.5896666666666667,South,Corporate,Male,Office Supplies,Positive,Positive,Positive,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
CUST01698,366000,73200.0,48000.0,25800.0,15000.0,3.2,16,314.0,314,27.0,56,56.0,0.26958,0.5719,0.6808,-0.4767,0.3652,0.0766,0.5582,East,Corporate,Male,Electronics,Positive,Positive,Positive,1.0,0.4,0.0,0.6
CUST01699,162650,32530.0,12000.0,12430.0,12000.0,3.2,16,38.0,38,64.0,15,15.0,0.1815,0.4404,0.6808,-0.4767,0.3194,0.16240000000000002,0.5182,West,Corporate,Male,Electronics,Positive,Negative,Positive,1.0,0.2,0.4,0.4
CUST01701,216050,72016.66666666667,36000.0,19016.666666666668,12000.0,2.6666666666666665,8,345.0,345,48.0,2,2.0,0.2551,0.4404,0.8016,-0.4767,0.40066666666666667,0.12766666666666668,0.4716666666666667,East,Small Business,Male,Office Supplies,Neutral,Negative,Neutral,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
CUST01702,540300,77185.71428571429,24000.0,18028.571428571428,8000.0,3.0,21,100.0,100,52.0,52,52.0,0.30707142857142855,0.4404,0.8016,-0.4767,0.39985714285714286,0.116,0.4841428571428571,West,Small Business,Male,Electronics,Positive,Positive,Positive,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855
CUST01703,15100,7550.0,7550.0,7525.0,7525.0,1.5,3,228.0,228,36.0,37,37.0,0.4404,0.4404,0.4404,0.4404,0.42,0.0,0.58,South,Corporate,Female,Electronics,Neutral,Positive,Neutral,0.0,0.0,1.0,0.0
CUST01704,312200,62440.0,36000.0,18020.0,12000.0,3.0,15,0.0,0,20.0,27,27.0,-0.050880000000000015,0.0,0.6808,-0.4767,0.1056,0.16219999999999998,0.7322,West,Corporate,Male,Office Supplies,Positive,Negative,Positive,0.0,0.6,0.0,0.4
CUST01706,54350,13587.5,3125.0,3787.5,1550.0,3.0,12,330.0,330,28.0,16,16.0,0.20044999999999996,0.4201,0.4201,-0.4585,0.3615,0.107,0.5315,South,Consumer,Female,Electronics,Neutral,Positive,Neutral,0.0,0.0,0.0,1.0
CUST01707,497050,71007.14285714286,45000.0,32578.571428571428,25000.0,2.2857142857142856,16,69.0,69,27.0,45,45.0,0.2743857142857143,0.5719,0.8016,-0.4767,0.39157142857142857,0.11585714285714285,0.49257142857142855,East,Consumer,Male,Furniture,Positive,Positive,Positive,0.0,0.2857142857142857,0.0,0.7142857142857143
CUST01708,12200,6100.0,6100.0,6025.0,6025.0,2.5,5,227.0,227,36.0,56,56.0,0.28595,0.28595,0.5719,0.0,0.3245,0.0,0.6755,East,Small Business,Female,Furniture,Positive,Negative,Positive,0.0,0.5,0.0,0.5
CUST01709,95000,23750.0,23500.0,8750.0,10000.0,3.25,13,237.0,237,37.0,54,54.0,0.6186,0.62635,0.8016,0.4201,0.61025,0.0,0.38975,East,Consumer,Female,Electronics,Positive,Positive,Positive,0.0,0.0,0.0,1.0
CUST01710,66000,22000.0,9000.0,6000.0,3000.0,3.3333333333333335,10,340.0,340,64.0,59,59.0,0.6847666666666666,0.6808,0.8016,0.5719,0.653,0.0,0.347,North,Corporate,Female,Electronics,Neutral,Negative,Neutral,0.0,0.0,0.0,1.0
CUST01712,235400,33628.57142857143,24000.0,20314.285714285714,12000.0,2.4285714285714284,17,192.0,192,33.0,57,57.0,0.4122857142857143,0.4404,0.8016,-0.4585,0.4722857142857143,0.061142857142857145,0.4665714285714286,East,Consumer,Male,Office Supplies,Positive,Positive,Positive,1.0,0.0,0.42857142857142855,0.5714285714285714
CUST01713,97000,24250.0,19500.0,12000.0,10000.0,2.5,10,328.0,328,60.0,27,27.0,0.203075,0.2202,0.6808,-0.3089,0.237,0.10725,0.6557499999999999,South,Consumer,Female,Electronics,Neutral,Positive,Neutral,1.0,0.25,0.5,0.25
CUST01714,157100,52366.666666666664,32000.0,11033.333333333334,8000.0,3.3333333333333335,10,201.0,201,62.0,8,8.0,0.4336333333333333,0.4404,0.4404,0.4201,0.4406666666666667,0.0,0.5593333333333333,South,Consumer,Male,Electronics,Neutral,Positive,Neutral,0.0,0.0,0.6666666666666666,0.3333333333333333
CUST01715,252000,50400.0,45000.0,21000.0,15000.0,3.0,15,227.0,227,20.0,35,35.0,0.42715999999999993,0.5719,0.5719,0.0,0.48580000000000007,0.0,0.5142,South,Corporate,Female,Electronics,Positive,Positive,Positive,0.0,0.2,0.0,0.8
CUST01717,340800,48685.71428571428,400.0,16892.85714285714,100.0,3.142857142857143,22,262.0,262,54.0,47,47.0,-0.16931428571428572,-0.4585,0.5719,-0.4767,0.15271428571428572,0.2865714285714286,0.5607142857142857,North,Small Business,Female,Electronics,Neutral,Negative,Neutral,0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857
CUST01718,70000,23333.333333333332,25000.0,13333.333333333334,12000.0,2.3333333333333335,7,154.0,154,31.0,57,57.0,-0.16493333333333335,-0.4585,0.4404,-0.4767,0.13999999999999999,0.2703333333333333,0.5896666666666667,North,Small Business,Male,Furniture,Neutral,Positive,Neutral,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
CUST01719,198000,28285.714285714286,16000.0,11285.714285714286,8000.0,2.4285714285714284,17,324.0,324,44.0,27,27.0,-0.058771428571428586,-0.3089,0.5719,-0.4767,0.16157142857142856,0.23857142857142857,0.5998571428571429,South,Small Business,Female,Electronics,Neutral,Negative,Neutral,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857
CUST01720,545050,109010.0,24000.0,27010.0,12000.0,2.8,14,64.0,64,22.0,30,30.0,0.61094,0.6808,0.6808,0.4404,0.5306,0.0,0.4694,North,Corporate,Male,Furniture,Positive,Positive,Positive,0.0,0.0,0.2,0.8
CUST01721,295150,49191.666666666664,3250.0,13541.666666666666,1550.0,3.5,21,287.0,287,51.0,23,23.0,0.031016666666666654,0.05559999999999998,0.4404,-0.4767,0.23066666666666666,0.20683333333333334,0.5625,West,Consumer,Male,Electronics,Neutral,Negative,Neutral,0.0,0.16666666666666666,0.5,0.3333333333333333
CUST01722,94500,18900.0,24000.0,8620.0,8000.0,2.8,14,57.0,57,49.0,57,57.0,0.14068,0.0,0.5719,-0.3089,0.2138,0.0858,0.7003999999999999,South,Small Business,Male,Furniture,Positive,Positive,Positive,0.0,0.4,0.4,0.2
CUST01723,220300,55075.0,20000.0,21275.0,20000.0,2.25,9,231.0,231,22.0,9,9.0,0.495425,0.4404,0.6808,0.4201,0.46249999999999997,0.0,0.5375,North,Small Business,Female,Furniture,Neutral,Positive,Neutral,0.0,0.0,0.5,0.5
CUST01724,11000,5500.0,5500.0,5500.0,5500.0,1.0,2,48.0,48,46.0,59,59.0,0.16244999999999998,0.16244999999999998,0.8016,-0.4767,0.391,0.1915,0.4175,South,Small Business,Female,Office Supplies,Positive,Negative,Positive,0.0,0.5,0.0,0.5
CUST01725,173500,57833.333333333336,48000.0,12366.666666666666,12000.0,4.666666666666667,14,77.0,77,54.0,2,2.0,0.305,0.5719,0.8016,-0.4585,0.47700000000000004,0.14266666666666666,0.38033333333333336,North,Consumer,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.0,1.0
CUST01726,153250,25541.666666666668,20500.0,19675.0,10000.0,2.3333333333333335,14,54.0,54,52.0,9,9.0,0.30911666666666665,0.4404,0.5719,-0.4585,0.3985,0.07133333333333333,0.5301666666666667,South,Consumer,Male,Office Supplies,Negative,Negative,Negative,0.0,0.0,0.5,0.5
CUST01727,16000,16000.0,16000.0,8000.0,8000.0,2.0,2,213.0,213,63.0,15,15.0,0.4404,0.4404,0.4404,0.4404,0.42,0.0,0.58,West,Corporate,Female,Office Supplies,Neutral,Positive,Neutral,1.0,0.0,1.0,0.0
CUST01728,54100,13525.0,12000.0,9762.5,12000.0,1.5,6,201.0,201,49.0,25,25.0,0.4404,0.4404,0.4404,0.4404,0.42,0.0,0.58,North,Corporate,Male,Furniture,Positive,Positive,Positive,0.0,0.0,1.0,0.0
CUST01729,61850,10308.333333333334,400.0,2075.0,100.0,4.333333333333333,26,269.0,269,52.0,31,31.0,0.2942833333333333,0.4404,0.6808,-0.4767,0.316,0.06383333333333334,0.6201666666666666,East,Corporate,Male,Electronics,Neutral,Positive,Neutral,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
CUST01730,84150,28050.0,24000.0,8016.666666666667,12000.0,3.3333333333333335,10,44.0,44,55.0,4,4.0,-0.171,-0.4767,0.4404,-0.4767,0.13999999999999999,0.25533333333333336,0.6046666666666667,South,Consumer,Female,Electronics,Neutral,Positive,Neutral,0.0,0.6666666666666666,0.3333333333333333,0.0
CUST01731,136250,45416.666666666664,36000.0,12350.0,12000.0,4.0,12,283.0,283,33.0,14,14.0,0.14076666666666668,0.4404,0.4404,-0.4585,0.27999999999999997,0.14266666666666666,0.5773333333333333,West,Corporate,Male,Electronics,Positive,Positive,Positive,1.0,0.0,0.6666666666666666,0.3333333333333333
CUST01734,179000,59666.666666666664,30000.0,17333.333333333332,15000.0,3.0,9,174.0,174,52.0,27,27.0,0.14076666666666668,0.4404,0.4404,-0.4585,0.27999999999999997,0.14266666666666666,0.5773333333333333,North,Corporate,Female,Electronics,Positive,Positive,Positive,0.0,0.0,0.6666666666666666,0.3333333333333333
CUST01735,100150,50075.0,50075.0,12525.0,12525.0,3.5,7,13.0,13,63.0,7,7.0,0.61085,0.61085,0.8016,0.4201,0.632,0.0,0.368,East,Corporate,Male,Electronics,Positive,Positive,Positive,1.0,0.0,0.0,1.0
CUST01736,174150,43537.5,37000.0,15512.5,18500.0,2.75,11,183.0,183,48.0,28,28.0,0.42327499999999996,0.50615,0.6808,0.0,0.39925,0.0,0.60075,North,Corporate,Male,Furniture,Positive,Positive,Positive,0.0,0.25,0.25,0.5
CUST01737,73500,18375.0,12650.0,9287.5,6050.0,3.0,12,23.0,23,20.0,59,59.0,0.36419999999999997,0.62635,0.6808,-0.4767,0.42625,0.09575,0.478,East,Small Business,Female,Electronics,Negative,Negative,Negative,1.0,0.25,0.0,0.75
CUST01741,271500,54300.0,45000.0,25420.0,25000.0,3.0,15,168.0,168,38.0,32,32.0,0.24328,0.4404,0.6808,-0.4767,0.3194,0.0766,0.604,North,Consumer,Female,Office Supplies,Neutral,Negative,Neutral,0.0,0.4,0.2,0.4
CUST01742,179150,29858.333333333332,40500.0,10683.333333333334,12000.0,2.5,15,123.0,123,40.0,35,35.0,0.2878833333333333,0.50615,0.8016,-0.4585,0.3965,0.14283333333333334,0.4606666666666666,North,Corporate,Male,Electronics,Negative,Negative,Negative,0.0,0.0,0.3333333333333333,0.6666666666666666
CUST01743,203000,29000.0,24000.0,16000.0,12000.0,2.142857142857143,15,275.0,275,23.0,52,52.0,0.16385714285714284,0.4201,0.8016,-0.4767,0.30942857142857144,0.11585714285714285,0.5747142857142856,South,Small Business,Male,Office Supplies,Negative,Neutral,Negative,0.0,0.2857142857142857,0.14285714285714285,0.5714285714285714
CUST01744,100,100.0,100.0,100.0,100.0,1.0,1,45.0,45,28.0,32,32.0,0.5719,0.5719,0.5719,0.5719,0.649,0.0,0.351,North,Consumer,Female,Electronics,Negative,Neutral,Negative,0.0,0.0,0.0,1.0
CUST01746,231000,46200.0,12000.0,13800.0,3000.0,2.6,13,260.0,260,42.0,13,13.0,0.22382,0.5719,0.8016,-0.4767,0.39180000000000004,0.16219999999999998,0.446,East,Consumer,Male,Electronics,Neutral,Positive,Neutral,1.0,0.2,0.0,0.8
CUST01747,68000,22666.666666666668,24000.0,9333.333333333334,8000.0,2.3333333333333335,7,294.0,294,51.0,39,39.0,-0.06516666666666669,-0.3089,0.5719,-0.4585,0.21633333333333335,0.2856666666666667,0.49799999999999994,East,Small Business,Male,Electronics,Neutral,Positive,Neutral,0.0,0.0,0.3333333333333333,0.6666666666666666
CUST01748,385000,96250.0,49500.0,26500.0,16500.0,3.0,12,148.0,148,52.0,50,50.0,0.391725,0.621,0.8016,-0.4767,0.496,0.09575,0.40825,East,Corporate,Male,Furniture,Neutral,Positive,Neutral,0.0,0.25,0.25,0.5
CUST01749,498200,71171.42857142857,36000.0,25728.571428571428,12000.0,2.857142857142857,20,91.0,91,25.0,55,55.0,-0.05448571428571429,-0.3089,0.4404,-0.4767,0.18,0.23828571428571427,0.5817142857142857,West,Corporate,Female,Office Supplies,Neutral,Positive,Neutral,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857
CUST01750,140200,46733.333333333336,15000.0,9350.0,3000.0,4.666666666666667,14,177.0,177,54.0,3,3.0,0.5719,0.5719,0.5719,0.5719,0.649,0.0,0.351,East,Small Business,Male,Electronics,Neutral,Positive,Neutral,0.0,0.0,0.0,1.0
CUST01751,121050,30262.5,30500.0,8762.5,10000.0,2.75,11,132.0,132,55.0,10,10.0,0.5964499999999999,0.5719,0.8016,0.4404,0.625,0.0,0.375,South,Small Business,Female,Electronics,Neutral,Positive,Neutral,0.0,0.0,0.25,0.75
CUST01752,132200,26440.0,24000.0,7220.0,12000.0,3.0,15,115.0,115,59.0,25,25.0,0.14299999999999996,0.0,0.8016,-0.4585,0.262,0.1714,0.5666,South,Corporate,Female,Office Supplies,Positive,Positive,Positive,1.0,0.2,0.2,0.6
CUST01753,311150,62230.0,40000.0,18010.0,12000.0,3.6,18,75.0,75,58.0,41,41.0,0.6289,0.6808,0.8016,0.4201,0.5988,0.0,0.40119999999999995,East,Corporate,Female,Electronics,Positive,Positive,Positive,0.0,0.0,0.2,0.8
CUST01755,36350,12116.666666666666,200.0,4050.0,100.0,2.6666666666666665,8,341.0,341,45.0,37,37.0,0.28006666666666663,0.4201,0.4201,0.0,0.3213333333333333,0.0,0.6786666666666666,West,Consumer,Female,Electronics,Positive,Positive,Positive,0.0,0.3333333333333333,0.0,0.6666666666666666
CUST01757,381000,63500.0,42000.0,19500.0,13500.0,3.3333333333333335,20,181.0,181,41.0,55,55.0,0.12594999999999998,0.0,0.8016,-0.3089,0.23850000000000002,0.143,0.6184999999999999,North,Consumer,Male,Electronics,Neutral,Positive,Neutral,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
CUST01758,277100,55420.0,60000.0,12020.0,12000.0,3.8,19,217.0,217,36.0,25,25.0,0.15114,0.4201,0.6808,-0.4767,0.286,0.16240000000000002,0.5516,South,Small Business,Male,Furniture,Neutral,Positive,Neutral,0.0,0.2,0.4,0.4
CUST01759,200300,50075.0,30000.0,23525.0,12000.0,2.5,10,335.0,335,35.0,11,11.0,0.0238,0.06575,0.4404,-0.4767,0.21,0.203,0.587,West,Corporate,Female,Furniture,Positive,Positive,Positive,0.0,0.25,0.75,0.0
CUST01760,240150,60037.5,50050.0,23775.0,12525.0,2.25,9,337.0,337,35.0,20,20.0,0.7412,0.7412,0.8016,0.6808,0.655,0.0,0.345,North,Small Business,Male,Electronics,Negative,Negative,Negative,0.0,0.0,0.0,1.0
CUST01761,304300,50716.666666666664,20500.0,14016.666666666666,5500.0,3.1666666666666665,19,150.0,150,49.0,12,12.0,0.4770833333333333,0.4404,0.6808,0.4201,0.4483333333333333,0.0,0.5516666666666666,North,Corporate,Female,Electronics,Negative,Negative,Negative,0.0,0.0,0.6666666666666666,0.3333333333333333
CUST01763,48200,9640.0,6000.0,6010.0,3000.0,2.2,11,335.0,335,23.0,16,16.0,0.1815,0.4404,0.6808,-0.4767,0.3194,0.16240000000000002,0.5182,South,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.2,0.4,0.4
CUST01764,247800,30975.0,19500.0,13156.25,5500.0,3.25,26,186.0,186,48.0,58,58.0,0.15018749999999997,0.21005,0.8016,-0.4767,0.33687500000000004,0.15487499999999998,0.50825,West,Corporate,Male,Furniture,Positive,Positive,Positive,0.0,0.25,0.0,0.75
CUST01765,219500,54875.0,42000.0,18025.0,13500.0,3.5,14,188.0,188,45.0,54,54.0,0.08122499999999999,0.0,0.8016,-0.4767,0.1955,0.09575,0.70875,South,Small Business,Female,Electronics,Positive,Positive,Positive,1.0,0.75,0.0,0.25
CUST01766,138000,46000.0,48000.0,15000.0,12000.0,3.6666666666666665,11,104.0,104,48.0,8,8.0,0.47746666666666665,0.4404,0.5719,0.4201,0.517,0.0,0.48299999999999993,South,Corporate,Male,Electronics,Positive,Positive,Positive,1.0,0.0,0.3333333333333333,0.6666666666666666
CUST01767,660000,132000.0,60000.0,30600.0,15000.0,4.0,20,296.0,296,33.0,24,24.0,0.02587999999999998,-0.3089,0.8016,-0.4767,0.2862,0.248,0.46579999999999994,East,Corporate,Male,Furniture,Positive,Positive,Positive,1.0,0.2,0.2,0.6
CUST01769,234100,78033.33333333333,24000.0,27350.0,12000.0,2.3333333333333335,7,324.0,324,62.0,47,47.0,0.18386666666666665,0.4201,0.4404,-0.3089,0.30066666666666664,0.143,0.5563333333333333,East,Small Business,Male,Electronics,Negative,Negative,Negative,0.0,0.0,0.6666666666666666,0.3333333333333333
