customer_id,feedback_text,sentiment_category,compound,dominant_topic,topic_probability
CUST01473,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01612,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00146,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01554,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01038,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00501,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01994,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01314,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01988,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01166,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01460,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01535,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00857,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00051,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00139,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01585,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01989,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01778,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01451,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01863,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01258,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00766,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01721,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00279,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00913,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01580,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00291,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01132,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01765,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01224,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01086,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00388,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01237,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01361,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01931,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01884,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01739,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01872,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00689,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01546,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00494,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00526,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00980,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00358,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01524,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01414,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00583,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00435,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00049,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00285,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00470,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00363,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01141,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00652,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00042,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00304,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01763,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00648,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01292,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01546,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01168,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01273,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00040,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00097,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00111,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01249,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00675,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01664,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00671,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01469,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00427,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00388,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01393,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01953,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00708,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01724,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00320,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01150,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00158,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00951,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01129,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01480,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01094,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01572,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01722,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01143,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01337,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00175,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01702,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01169,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00118,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00203,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01221,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01021,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01936,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01216,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01320,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00691,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00555,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00181,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01810,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01966,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00884,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00623,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01289,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01005,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00921,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01617,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01619,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00316,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01893,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01366,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00999,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01852,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00498,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01632,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01881,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01320,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00767,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00650,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00517,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00931,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00713,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00466,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01944,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01917,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01236,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00788,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00283,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01667,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00044,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01889,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01614,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01117,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01948,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01409,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00057,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00017,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00147,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00223,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01287,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00783,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01858,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01160,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01323,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00758,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00461,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00806,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01119,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00204,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01743,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01815,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01201,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01111,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00006,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00869,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01118,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00699,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00167,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00357,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01256,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00348,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00752,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00748,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01049,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01701,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01431,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01203,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00201,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01731,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00296,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00421,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01114,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01184,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01155,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00533,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00334,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00685,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00179,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01782,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01953,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01894,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00371,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01872,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00331,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01131,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00081,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01650,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00014,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00356,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01802,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01376,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01252,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00030,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00569,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01577,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01489,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01201,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01602,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01187,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01356,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00784,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01065,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00729,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01732,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01245,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01707,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00019,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00412,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00019,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01424,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00757,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01417,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01422,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01751,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01943,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00020,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00700,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00430,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00691,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01916,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01272,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00913,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01015,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00854,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01680,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01023,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01812,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01935,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01594,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00700,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01471,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01322,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01799,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00047,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01849,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00172,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01152,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01449,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01590,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01425,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01599,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00167,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01830,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00377,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01423,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00917,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00568,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01740,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00833,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01740,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00384,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00106,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01190,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00091,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00940,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00729,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01902,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01817,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00699,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01239,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00324,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00155,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00820,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01160,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01415,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00623,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00498,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01731,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00935,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00319,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01670,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01611,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00356,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00216,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01674,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01705,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01171,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00862,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01945,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01121,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01164,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01273,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01486,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01521,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01369,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00994,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00107,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00108,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01957,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00129,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01963,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01924,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01451,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01683,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00311,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00734,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01026,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01829,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01898,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00513,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01889,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00047,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01193,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00105,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01271,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01648,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01073,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00008,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00776,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00568,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01934,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01441,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01810,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01434,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01306,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00282,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00554,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01095,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01358,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01824,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01727,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01198,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00895,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01942,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01297,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00145,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01779,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01127,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00528,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01384,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00522,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00350,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01514,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01585,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01649,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01503,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01427,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00824,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01556,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01494,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00958,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00009,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00653,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01092,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00344,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00384,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00285,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01498,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00321,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00511,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01553,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00801,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00351,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01855,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01309,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01522,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01001,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01832,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01570,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01192,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00074,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00130,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00774,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00320,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
